TRACE BEGIN axis=1 rows=1000 kp=0.00025 ki=8e-07 kv=1e-06 kd=1e-06 kff=0 ff=1 pwm=25000 target=720 duration=5 vmax=1100 accel=2200 vscale=1 ascale=0.35 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
1360,596053,592273,612204,436897,441103,-1000,2007
1365,598227,593737,614252,433047,406385,1000,-3687
1370,600383,597926,615652,429197,434692,-1000,2543
1375,602519,598804,617543,425347,416718,1000,1401
1380,604637,601317,619550,421497,458359,-665,-2722
1385,606734,601930,620877,417647,428872,-1000,-2288
1390,608813,603613,621568,413797,395564,1000,-2755
1395,610872,605441,621735,409947,404487,1000,1581
1400,612912,607945,622578,406097,396462,-1000,9302
1405,614933,609180,625217,402247,377385,1000,81
1410,616935,613208,628269,398397,382538,-1000,8809
1415,618917,614376,632711,394547,386103,1000,-6072
1420,620880,617042,636028,390697,404872,-1000,1905
1425,622824,617148,639671,386847,376179,1000,1284
1430,624749,618637,643273,382997,369256,1000,-5238
1435,626654,620851,645547,379147,390769,1000,-5345
1440,628540,622537,646692,375297,362462,-1000,148
1445,630407,624098,647950,371447,368154,1000,3640
1450,632255,627530,650159,367597,350385,-1000,6266
1455,634083,629531,653418,363747,380051,1000,-3247
1460,635892,631890,656259,359897,376538,-1000,5391
1465,637682,632207,659975,356047,375513,1000,-2211
1470,639453,633666,662910,352197,374154,1000,-6931
1475,641204,636013,664349,348347,389692,-1000,-1361
1480,642936,637138,665139,344497,355513,1000,-6422
1485,644649,639185,664919,340647,376897,1000,5208
1490,646343,641864,665919,336797,342641,1000,5953
1495,648017,644878,668202,332947,390103,1000,2794
1500,649672,646450,671023,329097,362128,-1000,167
1505,651308,647479,673733,325247,385846,1000,-2224
1510,652925,648876,675917,321397,383513,1000,-718
1515,654522,650905,677857,317547,378769,-1000,-759
1520,656100,651892,679798,313697,360872,1000,4587
1525,657659,654460,682303,309847,386667,1000,-6155
1530,659199,656311,683528,305997,346128,1000,-1018
1535,660719,660073,684245,302147,391308,-1000,-4940
1540,662220,661068,683794,298297,356308,1000,-4522
1545,663702,662972,682621,294447,397026,1000,3807
1550,665165,663911,682335,290597,383667,-1000,2778
1555,666608,665255,682437,286747,357949,-1000,-3459
1560,668032,666300,681993,282897,355897,1000,1880
1565,669437,668920,682136,279047,370615,-1000,4594
1570,670822,670185,683129,275197,334359,1000,-719
1575,672189,674274,684218,271347,361923,-1000,5532
1580,673536,675033,686261,267497,341077,1000,-1795
