TRACE BEGIN axis=1 rows=800 kp=0.0002 ki=8e-07 kv=1.5e-06 kd=0 kff=0 ff=1 pwm=25000 target=-720 duration=4 vmax=1100 accel=2200 vscale=1 ascale=0.4 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
1340,-624607,-623110,-4956305,-409746,-428615,-579,-1017
1345,-626645,-625156,-4977777,-405346,-424205,-574,-1017
1350,-628660,-627181,-4999249,-400946,-419846,-570,-1017
1355,-630654,-629183,-5020721,-396546,-415436,-565,-1017
1360,-632626,-631163,-5042193,-392146,-411026,-560,-1017
1365,-634576,-633121,-5063665,-387746,-406615,-556,-1017
1370,-636503,-635058,-5085137,-383346,-402231,-551,-1017
1375,-638409,-636972,-5106609,-378946,-397821,-546,-1017
1380,-640293,-638865,-5128081,-374546,-393436,-541,-1017
1385,-642155,-640735,-5149553,-370146,-389026,-536,-1017
1390,-643994,-642583,-5171025,-365746,-384615,-532,-1017
1395,-645812,-644409,-5192497,-361346,-380231,-527,-1017
1400,-647608,-646213,-5213969,-356946,-375821,-522,-1017
1405,-649382,-647996,-5235441,-352546,-371436,-518,-1017
1410,-651133,-649756,-5256913,-348146,-367026,-513,-1017
1415,-652863,-651494,-5278385,-343746,-362615,-508,-1017
1420,-654571,-653211,-5299857,-339346,-358231,-503,-1017
1425,-656256,-654905,-5321329,-334946,-353821,-499,-1017
1430,-657920,-656577,-5342801,-330546,-349410,-494,-1017
1435,-659562,-658227,-5364273,-326146,-345000,-489,-1017
1440,-661182,-659856,-5385745,-321746,-340641,-484,-1017
1445,-662779,-661462,-5407217,-317346,-336231,-480,-1017
1450,-664355,-663046,-5428689,-312946,-331821,-475,-1017
1455,-665909,-664609,-5450161,-308546,-327436,-470,-1017
1460,-667441,-666149,-5471633,-304146,-323026,-466,-1017
1465,-668950,-667667,-5493105,-299746,-318615,-461,-1017
1470,-670438,-669164,-5514577,-295346,-314231,-456,-1017
1475,-671904,-670638,-5536049,-290946,-309821,-451,-1017
1480,-673347,-672090,-5557521,-286546,-305436,-447,-1017
1485,-674769,-673520,-5578993,-282146,-301026,-442,-1017
1490,-676169,-674928,-5600465,-277746,-296615,-437,-1017
1495,-677547,-676315,-5621937,-273346,-292231,-433,-1017
1500,-678902,-677679,-5643409,-268946,-287821,-428,-1017
1505,-680236,-679022,-5664881,-264546,-283436,-423,-1017
1510,-681548,-680342,-5686353,-260146,-279026,-418,-1017
1515,-682838,-681640,-5707825,-255746,-274615,-414,-1017
1520,-684105,-682916,-5729297,-251346,-270205,-409,-1017
1525,-685351,-684170,-5750769,-246946,-265795,-404,-1017
1530,-686575,-685403,-5772241,-242546,-261436,-399,-1017
1535,-687776,-686613,-5793713,-238146,-257026,-395,-1017
1540,-688956,-687801,-5815185,-233746,-252590,-390,-1017
1545,-690114,-688968,-5836657,-229346,-248231,-385,-1017
1550,-691250,-690112,-5858129,-224946,-243821,-381,-1017
1555,-692363,-691234,-5879601,-220546,-239410,-376,-1017
1560,-693455,-692335,-5901073,-216146,-235026,-371,-1017
1565,-694525,-693413,-5922545,-211746,-230641,-366,-1017
1570,-695573,-694469,-5944017,-207346,-226205,-362,-1017
1575,-696598,-695504,-5965489,-202946,-221821,-357,-1017
1580,-697602,-696516,-5986961,-198546,-217436,-352,-1017
1585,-698584,-697506,-6008433,-194146,-213026,-347,-1017
1590,-699543,-698474,-6029905,-189746,-208615,-343,-1017
