TRACE BEGIN axis=1 rows=1000 kp=0.00025 ki=8e-07 kv=1e-06 kd=1e-06 kff=0 ff=1 pwm=25000 target=-720 duration=5 vmax=1100 accel=2200 vscale=1 ascale=0.35 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
1345,-592307,-587798,-4651406,-443449,-472154,-1000,-17803
1350,-594515,-589838,-4662260,-439599,-446692,1000,-17688
1355,-596703,-591583,-4675331,-435749,-453846,-1000,27146
1360,-598872,-594555,-4683800,-431899,-473154,1000,-17035
1365,-601022,-595988,-4696081,-428049,-440846,-1000,-17012
1370,-603153,-598191,-4710400,-424199,-463154,-1000,27738
1375,-605264,-600952,-4719962,-420349,-441641,1000,-16517
1380,-607356,-603084,-4731263,-416499,-451282,-1000,26390
1385,-609429,-606254,-4738155,-412649,-471821,1000,-17778
1390,-611483,-607789,-4749054,-408799,-440179,-1000,-17667
1395,-613517,-610044,-4762164,-404949,-462795,-1000,27165
1400,-615532,-612756,-4770669,-401099,-461513,1000,-17018
1405,-617528,-614099,-4781045,-397249,-445897,-1000,25951
1410,-619505,-616846,-4787127,-393399,-472769,-1000,-18163
1415,-621462,-618790,-4797318,-389549,-434744,-1000,-18003
1420,-623400,-621468,-4809808,-385699,-459538,-1000,26871
1425,-625319,-623999,-4817770,-381849,-449154,1000,-17276
1430,-627219,-625245,-4827671,-377999,-428769,-1000,25726
1435,-629099,-627943,-4833338,-374149,-453205,-1000,-18359
1440,-630960,-629861,-4843164,-370299,-426205,1000,-18175
1445,-632802,-631517,-4855336,-366449,-431897,-1000,26720
1450,-634625,-634379,-4863019,-362599,-448795,1000,-17407
1455,-636428,-635744,-4874612,-358749,-413000,-1000,-17338
1460,-638212,-639020,-4890264,-354899,-445359,1000,-15497
1465,-639977,-639770,-4909498,-351049,-392641,71,-13803
1470,-641723,-641076,-4929932,-347199,-391538,-1000,30000
1475,-643449,-643325,-4944874,-343349,-393821,1000,-13992
1480,-645156,-644401,-4962827,-339499,-353154,-1000,-14325
1485,-646844,-646416,-4982110,-335649,-372179,-1000,30000
1490,-648513,-648853,-4996019,-331799,-366308,1000,-14460
1495,-650162,-650041,-5011125,-327949,-348385,-1000,28194
1500,-651792,-653553,-5021347,-324099,-372051,1000,-16200
1505,-653403,-654087,-5033225,-320249,-351974,-1000,26663
1510,-654994,-655954,-5040622,-316399,-375667,-1000,-17540
1515,-656567,-657191,-5051962,-312549,-352795,1000,-17458
1520,-658120,-657775,-5065458,-308699,-325641,-1000,27348
1525,-659654,-660138,-5074300,-304849,-347872,-348,-16858
1530,-661168,-661430,-5086906,-300999,-311026,1000,-16858
1535,-662664,-662726,-5101510,-297149,-311154,-1000,27873
1540,-664140,-665955,-5111321,-293299,-311000,1000,-16399
1545,-665597,-666718,-5122841,-289449,-311821,-1000,26493
1550,-667034,-669189,-5129924,-285599,-342821,1000,-17688
1555,-668453,-669209,-5139055,-281749,-300821,-1000,25361
1560,-669852,-670183,-5142113,-277899,-305974,-1000,24270
1565,-671232,-671813,-5141216,-274049,-300436,1000,-21382
1570,-672592,-672189,-5145270,-270199,-258769,-1000,-20907
1575,-673934,-673659,-5152390,-266349,-271231,-1000,24325
1580,-675256,-676055,-5155652,-262499,-244821,1000,-19503
1585,-676559,-677524,-5161442,-258649,-269821,-1000,23776
1590,-677842,-679628,-5163511,-254799,-264154,1000,-20065
1595,-679107,-679824,-5168255,-250949,-261846,-1000,23281
1600,-680352,-681153,-5169409,-247099,-279718,-1000,-20499
1605,-681578,-682322,-5175287,-243249,-268359,1000,-20047
1610,-682784,-682025,-5184005,-239399,-238590,-1000,25083
1615,-683972,-683593,-5188666,-235549,-251590,877,-18841
1620,-685140,-684060,-5197613,-231699,-183846,-1000,-18593
1625,-686289,-685717,-5209016,-227849,-208359,-1000,26356
1630,-687418,-686618,-5216027,-223999,-168897,1000,-17727
1635,-688529,-687314,-5225096,-220149,-186641,-1000,25331
1640,-689620,-688551,-5230034,-216299,-193615,1000,-18705
1645,-690692,-689118,-5239223,-212449,-167154,1000,-18477
1650,-691744,-689415,-5250838,-208599,-185769,-1000,26456
1655,-692778,-690925,-5258033,-204749,-189795,1000,-17639
1660,-693792,-691192,-5267264,-200899,-167513,-1000,25408
1665,-694787,-692924,-5272344,-197049,-190974,1000,-18638
1670,-695762,-692906,-5281657,-193199,-144949,-1000,-18419
1675,-696719,-694299,-5293380,-189349,-179923,-1000,26508
1680,-697656,-694990,-5300671,-185499,-165769,1000,-17594
1685,-698574,-695301,-5309985,-181649,-144897,-1000,25448
1690,-699472,-696346,-5313203,-177799,-179897,-1000,24346
1695,-700352,-696934,-5312445,-173949,-145718,1000,-21316
1700,-701212,-697469,-5314686,-170099,-152897,-1000,22099
1705,-702053,-698755,-5313713,-166249,-154026,1000,-21500
1710,-702874,-698506,-5315796,-162399,-129974,-1000,22020
1715,-703677,-700452,-5314684,-158549,-164821,1000,-21565
1720,-704460,-700543,-5318581,-154699,-136897,1000,-20986
1725,-705224,-701075,-5325564,-150849,-136744,-1000,24261
1730,-705968,-702588,-5328707,-146999,-168308,1000,-19559
1735,-706694,-702458,-5336327,-143149,-126436,-1000,-19222
1740,-707400,-703794,-5346568,-139299,-163538,-1000,25805
1745,-708087,-704489,-5352562,-135449,-145282,1000,-18209
1750,-708754,-704678,-5360742,-131599,-148821,-1000,24910
1755,-709403,-706868,-5364903,-127749,-168308,1000,-19074
1760,-710032,-706743,-5371477,-123899,-146923,-1000,24149
1765,-710642,-707643,-5372297,-120049,-161795,-1000,23210
1770,-711232,-709208,-5369441,-116199,-175000,1000,-22310
1775,-711804,-708762,-5369847,-112349,-148410,-1000,21229
1780,-712356,-710606,-5367268,-108499,-181949,1000,-22262
1785,-712889,-710646,-5369880,-104649,-147846,-1000,-21595
1790,-713402,-712069,-5375739,-100799,-184103,-1000,23728
1795,-713897,-712820,-5377898,-96949,-150051,1000,-20026
1800,-714372,-713198,-5382723,-93099,-155641,-1000,23319
1805,-714828,-714460,-5383947,-89249,-173462,-1000,-20465
1810,-715264,-715596,-5389887,-85399,-163359,1000,-20018
1815,-715682,-715281,-5398658,-81549,-158385,-1000,25108
1820,-716080,-717205,-5403365,-77699,-173333,1000,-18818
1825,-716459,-716943,-5410418,-73849,-147641,-1000,24377
1830,-716818,-718882,-5413594,-69999,-181641,1000,-19540
1835,-717159,-718971,-5421241,-66149,-146026,-1000,-19208
1840,-717480,-720419,-5431505,-62299,-180205,-1000,25816
1845,-717782,-721005,-5437519,-58449,-171949,1000,-18199
1850,-718064,-720932,-5445716,-54599,-129846,-1000,24918
1855,-718328,-721783,-5447957,-50749,-163051,-1000,23882
1860,-718572,-722204,-5446344,-46899,-126538,1000,-21721
1865,-718797,-721705,-5447838,-43049,-112692,-1000,21745
1870,-719002,-723536,-5446210,-39199,-123154,1000,-21810
1875,-719189,-723226,-5447720,-35349,-95128,-1000,21749
1880,-719356,-725141,-5446108,-31499,-127974,1000,-21803
1885,-719504,-725217,-5449567,-27649,-105128,1000,-21194
1890,-719632,-725262,-5456167,-23799,-100974,-1000,24079
1895,-719742,-726164,-5458974,-19949,-121231,1000,-19719
1900,-719832,-725378,-5464366,-16099,-75667,-1000,23589
1905,-719903,-725865,-5464152,-12249,-103615,-1000,22719
1910,-719954,-726094,-5460392,-8399,-64256,1000,-22740
1915,-719987,-725328,-5460069,-4549,-44641,-1000,20891
1920,-720000,-727027,-5456853,-699,-52256,1000,-22564
1925,-720000,-726651,-5456982,0,-24795,-1000,21097
1930,-720000,-727346,-5452218,0,-56462,-1000,20569
1935,-720000,-727678,-5444477,0,-40615,1000,-24626
1940,-720000,-726951,-5440672,0,-32692,-1000,19240
1945,-720000,-727812,-5434408,0,-60077,1000,-24008
1950,-720000,-727355,-5433859,0,-28385,1000,-23086
1955,-720000,-727137,-5436953,0,-44231,-1000,22417
1960,-720000,-728391,-5436753,0,-34051,1000,-21138
1965,-720000,-728091,-5439516,0,-27897,-1000,22343
1970,-720000,-729008,-5439001,0,-52051,1000,-21284
1975,-720000,-728573,-5443419,0,-18692,1000,-20738
1980,-720000,-728364,-5450859,0,-33949,-1000,24477
1985,-720000,-729143,-5454401,0,-41538,1000,-19370
1990,-720000,-728304,-5460436,0,-14128,-1000,23893
1995,-720000,-728772,-5460784,0,-45821,-1000,22986
2000,-720000,-729073,-5457515,0,-10000,1000,-22506
2005,-720000,-729391,-5457577,0,-30641,-1000,21070
2010,-720000,-729386,-5454681,0,-16974,1000,-22411
2015,-720000,-728457,-5455080,0,13231,-1000,21222
2020,-720000,-728738,-5452497,0,-13462,141,-22264
2025,-720000,-728331,-5455106,0,18692,1000,-21597
2030,-720000,-727110,-5460962,0,38128,-1000,23726
2035,-720000,-727735,-5463119,0,16436,1000,-20027
2040,-720000,-727168,-5469876,0,63077,-1000,-19631
2045,-720000,-728289,-5479362,0,16641,1000,25447
2050,-720000,-727454,-5484695,0,52410,1000,-18522
2055,-720000,-727050,-5492296,0,37795,-1000,24636
2060,-720000,-727741,-5495950,0,15641,1000,-19314
